автор	придерживаться	22	29875	5272	7.32	131.06	10.14	4.60	6.83	Примеры
автор	советовать	28	29875	15002	7.31	123.00	9.82	5.07	7.05	Примеры
автор	указать	47	29875	45896	7.31	153.33	10.25	6.32	8.05	Примеры
автор	понимать	129	29875	178843	7.30	339.10	11.92	10.10	10.97	Примеры
автор	стараться	67	29875	79041	7.30	195.44	10.77	7.41	8.94	Примеры
автор	присутствовать	39	29875	33524	7.30	136.45	10.01	5.82	7.63	Примеры
автор	призывать	26	29875	12393	7.30	120.06	9.79	4.91	6.93	Примеры
автор	заставлять	36	29875	28685	7.30	131.06	9.92	5.62	7.47	Примеры
автор	оказываться	49	29875	50368	7.29	155.23	10.28	6.43	8.13	Примеры
автор	пояснять	20	29875	2977	7.29	137.95	10.42	4.42	6.79	Примеры
автор	представить	65	29875	76948	7.29	189.20	10.71	7.30	8.84	Примеры
автор	разбирать	25	29875	11288	7.29	118.05	9.76	4.82	6.86	Примеры
автор	анализировать	21	29875	5096	7.28	124.58	10.03	4.49	6.71	Примеры
автор	опираться	25	29875	11778	7.27	116.00	9.72	4.81	6.84	Примеры
автор	показать	75	29875	95162	7.27	208.94	10.93	7.78	9.22	Примеры
автор	создавать	39	29875	35314	7.27	132.68	9.95	5.79	7.59	Примеры
автор	исходить	29	29875	18755	7.27	116.99	9.70	5.11	7.04	Примеры
автор	уверять	28	29875	17166	7.27	115.80	9.68	5.03	6.98	Примеры


стена	рухнуть	69	5999	7645	9.41	737.74	14.80	8.29	11.08	Примеры
стена	отделять	51	5999	7366	9.12	518.04	13.93	7.12	9.96	Примеры
стена	вырастать	42	5999	5585	9.07	433.51	13.63	6.47	9.39	Примеры
стена	возвышаться	39	5999	6717	8.91	382.33	13.22	6.23	9.07	Примеры
стена	обвалиться	21	5999	1115	8.87	255.43	13.16	4.58	7.76	Примеры
стена	обрушиться	30	5999	5127	8.78	294.52	12.70	5.46	8.33	Примеры
стена	увешать	20	5999	1714	8.74	223.99	12.58	4.47	7.50	Примеры
стена	рушиться	23	5999	3077	8.72	237.05	12.42	4.79	7.71	Примеры
стена	тянуться	56	5999	18941	8.59	473.69	13.27	7.44	9.94	Примеры
стена	воздвигнуть	18	5999	3337	8.44	173.75	11.60	4.23	7.00	Примеры
стена	окружать	48	5999	19323	8.42	389.32	12.79	6.88	9.38	Примеры
стена	выситься	16	5999	2675	8.40	157.74	11.47	3.99	6.76	Примеры
стена	ограждать	13	5999	1427	8.35	139.12	11.47	3.60	6.43	Примеры
стена	преграждать	12	5999	920	8.34	137.06	11.67	3.46	6.35	Примеры
стена	треснуть	14	5999	2738	8.26	133.63	11.04	3.73	6.42	Примеры
стена	надвигаться	16	5999	4248	8.23	142.96	11.01	3.98	6.62	Примеры
стена	раздвигаться	10	5999	602	8.20	119.08	11.55	3.16	6.04	Примеры
стена	раздвинуться	10	5999	841	8.17	112.35	11.21	3.16	5.95	Примеры
стена	примыкать	14	5999	4227	8.10	121.49	10.61	3.72	6.29	Примеры
стена	вырасти	40	5999	25583	8.02	287.61	11.96	6.26	8.65	Примеры
стена	разрушиться	9	5999	1123	8.02	93.99	10.61	2.99	5.64	Примеры
стена	разрушить	25	5999	14040	8.01	186.14	11.15	4.96	7.43	Примеры
стена	протянуться	10	5999	2547	7.94	90.17	10.11	3.15	5.64	Примеры
стена	белеть	12	5999	4298	7.94	100.05	10.13	3.44	5.91	Примеры
стена	пасть	23	5999	14003	7.93	167.56	10.90	4.75	7.20	Примеры
стена	пробить	15	5999	7133	7.92	116.61	10.29	3.84	6.29	Примеры
стена	разделять	21	5999	12656	7.90	153.40	10.73	4.54	6.98	Примеры
стена	замыкать	9	5999	2004	7.90	83.56	10.03	2.99	5.48	Примеры
стена	отгораживать	7	5999	325	7.89	87.02	11.10	2.64	5.42	Примеры
стена	обрываться	9	5999	2315	7.86	80.97	9.89	2.99	5.43	Примеры
стена	испещрить	8	5999	1394	7.86	78.20	10.04	2.82	5.32	Примеры
стена	проломить	7	5999	846	7.81	73.55	10.14	2.64	5.17	Примеры
стена	загораживать	7	5999	1132	7.77	69.47	9.85	2.64	5.10	Примеры
стена	покрыть	33	5999	28668	7.74	217.25	11.27	5.66	7.99	Примеры
стена	перегораживать	6	5999	327	7.73	72.65	10.63	2.45	5.10	Примеры
стена	облицевать	6	5999	451	7.71	68.76	10.31	2.45	5.02	Примеры
стена	упираться	11	5999	6057	7.69	82.31	9.53	3.29	5.60	Примеры
стена	подниматься	33	5999	30736	7.68	212.72	11.20	5.66	7.96	Примеры
стена	оклеить	6	5999	921	7.64	60.17	9.59	2.44	4.84	Примеры
стена	побелеть	7	5999	2181	7.63	60.30	9.19	2.63	4.92	Примеры
стена	выложить	9	5999	4557	7.63	68.84	9.21	2.98	5.23	Примеры
стена	виднеться	13	5999	9847	7.59	89.06	9.54	3.56	5.83	Примеры
стена	податься	8	5999	4071	7.56	61.11	8.97	2.81	5.02	Примеры
стена	распадаться	7	5999	2886	7.55	56.40	8.91	2.63	4.84	Примеры
стена	загородить	6	5999	1694	7.54	52.86	8.98	2.44	4.68	Примеры
стена	развалиться	8	5999	4264	7.54	60.37	8.92	2.80	5.00	Примеры
стена	вздыматься	6	5999	1706	7.54	52.78	8.97	2.44	4.68	Примеры
стена	темнеть	9	5999	5628	7.53	65.07	9.00	2.97	5.17	Примеры
стена	опоясывать	5	5999	584	7.51	52.88	9.50	2.23	4.60	Примеры
стена	облупиться	5	5999	600	7.51	52.61	9.47	2.23	4.60	Примеры
стена	осыпаться	6	5999	1988	7.50	50.95	8.82	2.44	4.64	Примеры
стена	мокнуть	5	5999	793	7.48	49.81	9.19	2.23	4.53	Примеры
стена	зиять	6	5999	2170	7.48	49.90	8.73	2.44	4.61	Примеры
стена	разрушаться	6	5999	2390	7.45	48.75	8.64	2.43	4.59	Примеры
стена	возводить	7	5999	3799	7.45	52.57	8.64	2.62	4.76	Примеры
стена	выстроить	10	5999	8152	7.44	67.05	8.94	3.12	5.28	Примеры
стена	дрогнуть	9	5999	6784	7.43	61.74	8.81	2.96	5.11	Примеры
стена	завесить	5	5999	1157	7.43	46.04	8.82	2.23	4.43	Примеры
стена	возвести	8	5999	5685	7.41	55.81	8.63	2.80	4.91	Примеры
стена	сложить	17	5999	18848	7.41	103.71	9.70	4.05	6.27	Примеры
стена	пересекать	7	5999	4275	7.40	50.93	8.52	2.62	4.72	Примеры
стена	расступиться	5	5999	1371	7.40	44.34	8.65	2.23	4.39	Примеры
стена	нависать	5	5999	1440	7.39	43.85	8.60	2.23	4.37	Примеры
стена	вставать	21	5999	25634	7.38	124.16	10.02	4.49	6.71	Примеры
стена	затрещать	5	5999	1893	7.33	41.13	8.32	2.22	4.30	Примеры
стена	стоять	182	5999	283838	7.32	993.47	14.10	13.15	13.62	Примеры
стена	порасти	6	5999	3668	7.31	43.64	8.21	2.43	4.46	Примеры
стена	выкрасить	5	5999	2063	7.31	40.27	8.24	2.22	4.28	Примеры
стена	двигаться	24	5999	33891	7.28	135.05	10.14	4.79	6.97	Примеры
стена	осветить	13	5999	15776	7.27	76.99	9.07	3.54	5.66	Примеры
стена	построить	27	5999	39542	7.26	150.03	10.34	5.07	7.24	Примеры
стена	встать	44	5999	68958	7.25	238.78	11.25	6.47	8.53	Примеры
стена	исписать	5	5999	2601	7.24	37.97	8.01	2.22	4.21	Примеры
стена	образоваться	10	5999	11526	7.22	60.23	8.60	3.10	5.17	Примеры
стена	отделать	5	5999	2810	7.22	37.20	7.93	2.22	4.19	Примеры
стена	колыхаться	5	5999	3040	7.19	36.42	7.85	2.21	4.17	Примеры
стена	поплыть	6	5999	5137	7.17	39.65	7.87	2.42	4.36	Примеры
стена	уставить	5	5999	3350	7.16	35.46	7.75	2.21	4.14	Примеры
стена	растаять	5	5999	3396	7.15	35.33	7.74	2.21	4.14	Примеры
стена	украсить	9	5999	10948	7.15	53.25	8.33	2.94	4.95	Примеры
стена	побледнеть	7	5999	7290	7.14	43.55	7.99	2.60	4.56	Примеры
стена	защищать	13	5999	18765	7.14	72.57	8.90	3.52	5.60	Примеры
стена	задрожать	5	5999	4041	7.09	33.61	7.57	2.21	4.09	Примеры
стена	открываться	10	5999	15032	7.04	55.03	8.33	3.09	5.07	Примеры
стена	подыматься	6	5999	6797	7.03	36.34	7.59	2.41	4.27	Примеры
стена	опуститься	9	5999	13276	7.02	49.86	8.14	2.93	4.88	Примеры
стена	нестись	8	5999	11693	6.99	44.46	7.91	2.76	4.68	Примеры
стена	провалиться	6	5999	7937	6.94	34.51	7.44	2.40	4.22	Примеры
стена	уцелеть	6	5999	8039	6.94	34.36	7.42	2.40	4.22	Примеры
стена	падать	18	5999	37110	6.91	88.02	9.19	4.10	6.14	Примеры
стена	виться	5	5999	6002	6.91	29.71	7.17	2.19	3.97	Примеры
стена	теряться	5	5999	6347	6.88	29.16	7.11	2.19	3.95	Примеры
стена	открыться	11	5999	21738	6.86	54.68	8.25	3.21	5.15	Примеры
стена	уходить	29	5999	67973	6.85	134.68	10.02	5.18	7.21	Примеры
стена	начинаться	18	5999	40019	6.85	85.40	9.12	4.09	6.11	Примеры
стена	разобрать	8	5999	14466	6.85	41.14	7.70	2.75	4.60	Примеры
стена	залить	6	5999	9353	6.85	32.59	7.27	2.39	4.17	Примеры
стена	выходить	38	5999	91886	6.84	174.25	10.53	5.93	7.90	Примеры
стена	прикрывать	5	5999	6959	6.83	28.26	7.02	2.19	3.92	Примеры
стена	занять	25	5999	60050	6.81	114.91	9.70	4.81	6.83	Примеры


интерес	представлять	2810	19321	82143	11.11	31425.94	22.38	52.93	34.42	Примеры
интерес	проявлять	648	19321	11092	10.84	7879.01	19.98	25.43	22.54	Примеры
интерес	проявить	425	19321	10822	10.43	4816.93	18.74	20.59	19.64	Примеры
интерес	вызывать	702	19321	45671	10.17	6635.34	18.80	26.41	22.28	Примеры
интерес	вызвать	790	19321	54587	10.15	7375.22	18.98	28.01	23.06	Примеры
интерес	потерять	458	19321	49900	9.67	3850.03	17.43	21.28	19.26	Примеры
интерес	возбуждать	163	19321	10245	9.49	1547.39	15.92	12.73	14.23	Примеры
интерес	утратить	153	19321	10963	9.41	1412.12	15.66	12.32	13.89	Примеры
интерес	возбудить	148	19321	11849	9.34	1333.00	15.48	12.12	13.70	Примеры
интерес	пробудить	103	19321	2634	9.33	1164.77	15.90	10.14	12.69	Примеры
интерес	терять	182	19321	26573	9.16	1421.03	15.30	13.39	14.31	Примеры
интерес	возрасти	64	19321	6174	8.71	552.26	13.62	7.96	10.41	Примеры
интерес	заключаться	103	19321	25050	8.63	699.43	13.65	10.02	11.69	Примеры
интерес	пробудиться	47	19321	2147	8.57	476.10	13.75	6.84	9.70	Примеры
интерес	возрастать	58	19321	8109	8.53	457.50	13.05	7.56	9.93	Примеры
интерес	подогревать	40	19321	964	8.46	457.05	14.07	6.32	9.43	Примеры
интерес	повысить	52	19321	8835	8.40	389.98	12.64	7.15	9.50	Примеры
интерес	расти	104	19321	42285	8.31	600.90	13.15	9.98	11.46	Примеры
интерес	сосредоточиваться	35	19321	1737	8.29	348.67	13.08	5.90	8.78	Примеры
интерес	пропасть	73	19321	25413	8.28	443.93	12.60	8.39	10.28	Примеры
интерес	подогреть	33	19321	979	8.27	363.09	13.48	5.74	8.79	Примеры
интерес	поддерживать	75	19321	27135	8.26	450.42	12.62	8.50	10.35	Примеры
интерес	возникнуть	86	19321	34923	8.25	497.03	12.77	9.08	10.77	Примеры
интерес	пропадать	44	19321	9528	8.21	308.77	12.06	6.56	8.89	Примеры
интерес	сосредоточить	39	19321	6957	8.18	288.68	12.02	6.19	8.62	Примеры
интерес	привлекать	48	19321	13743	8.16	310.33	11.96	6.83	9.03	Примеры
интерес	приобретать	47	19321	13227	8.15	305.46	11.93	6.76	8.98	Примеры
интерес	привлечь	49	19321	14662	8.15	312.53	11.95	6.89	9.08	Примеры
интерес	представить	137	19321	76948	8.14	705.35	13.38	11.37	12.33	Примеры
интерес	проявляться	36	19321	9215	8.02	240.69	11.49	5.92	8.25	Примеры
интерес	питать	34	19321	8393	7.99	229.76	11.42	5.76	8.11	Примеры
интерес	стимулировать	27	19321	2859	7.98	227.90	11.80	5.17	7.81	Примеры
интерес	пробуждать	25	19321	1508	7.97	239.22	12.21	4.98	7.80	Примеры
интерес	утрачивать	25	19321	1742	7.96	231.97	12.07	4.98	7.75	Примеры
интерес	пробуждаться	25	19321	1858	7.95	228.74	12.00	4.98	7.73	Примеры
интерес	удовлетворить	33	19321	9377	7.93	213.82	11.22	5.66	7.97	Примеры
интерес	иметь	453	19321	394157	7.88	1956.60	15.34	20.33	17.66	Примеры
интерес	появиться	107	19321	80242	7.86	490.90	12.60	9.94	11.19	Примеры
интерес	угаснуть	22	19321	2014	7.82	192.10	11.54	4.67	7.34	Примеры
интерес	испытывать	41	19321	23899	7.73	207.94	10.93	6.21	8.24	Примеры
интерес	возродить	20	19321	1953	7.72	172.05	11.28	4.45	7.09	Примеры
интерес	учитывать	31	19321	14103	7.71	172.18	10.62	5.44	7.60	Примеры
интерес	объяснять	53	19321	38345	7.70	246.68	11.23	7.01	8.87	Примеры
интерес	придавать	32	19321	16328	7.68	170.57	10.57	5.51	7.63	Примеры
интерес	усилить	26	19321	10300	7.66	151.45	10.41	4.99	7.21	Примеры
интерес	повышать	21	19321	4974	7.64	143.61	10.49	4.53	6.89	Примеры
интерес	двигать	22	19321	6653	7.62	139.83	10.34	4.62	6.91	Примеры
интерес	захватывать	22	19321	7019	7.61	137.51	10.29	4.61	6.89	Примеры
интерес	проснуться	37	19321	25854	7.59	174.66	10.54	5.86	7.86	Примеры
интерес	повыситься	17	19321	1634	7.58	146.78	10.97	4.10	6.71	Примеры
интерес	составлять	64	19321	60505	7.56	265.11	11.34	7.61	9.29	Примеры
интерес	привить	17	19321	2054	7.56	139.01	10.74	4.10	6.63	Примеры
интерес	проявиться	19	19321	4630	7.55	128.87	10.27	4.30	6.65	Примеры
интерес	преобладать	19	19321	6050	7.50	118.83	10.00	4.29	6.55	Примеры
интерес	возрождаться	15	19321	1087	7.48	138.00	11.00	3.86	6.52	Примеры
интерес	выказать	15	19321	2438	7.41	113.79	10.20	3.84	6.26	Примеры
интерес	сохранить	33	19321	28856	7.41	141.56	10.09	5.49	7.44	Примеры
интерес	отметить	37	19321	35218	7.40	152.74	10.24	5.78	7.69	Примеры
интерес	возникать	36	19321	34245	7.39	148.65	10.18	5.71	7.62	Примеры
интерес	почувствовать	41	19321	42446	7.38	162.72	10.36	6.06	7.92	Примеры
интерес	сохранять	22	19321	13953	7.37	107.96	9.60	4.54	6.60	Примеры
интерес	выражать	27	19321	22004	7.36	119.45	9.76	4.98	6.97	Примеры
интерес	появляться	35	19321	34489	7.36	142.18	10.09	5.62	7.53	Примеры
интерес	обострить	13	19321	1046	7.34	116.87	10.61	3.59	6.17	Примеры
интерес	возродиться	13	19321	1331	7.32	110.60	10.37	3.59	6.10	Примеры
интерес	обостриться	13	19321	1372	7.32	109.81	10.34	3.59	6.09	Примеры
интерес	отвлечь	15	19321	5493	7.28	89.68	9.38	3.80	5.97	Примеры
интерес	выказывать	13	19321	2713	7.26	92.16	9.66	3.57	5.87	Примеры
интерес	усиливать	14	19321	4543	7.25	87.03	9.37	3.68	5.87	Примеры
интерес	придать	17	19321	9750	7.25	86.74	9.19	4.00	6.06	Примеры
интерес	обусловить	15	19321	7169	7.22	81.86	9.12	3.78	5.87	Примеры
интерес	состоять	48	19321	65943	7.21	165.02	10.39	6.44	8.18	Примеры
интерес	подстегнуть	11	19321	300	7.21	122.90	11.36	3.31	6.13	Примеры
интерес	угасать	12	19321	2175	7.20	88.43	9.64	3.43	5.75	Примеры
интерес	приобрести	24	19321	23765	7.20	97.26	9.33	4.65	6.59	Примеры
интерес	отмечать	21	19321	18806	7.19	89.12	9.16	4.37	6.33	Примеры
интерес	соблюдать	15	19321	8471	7.17	76.98	8.95	3.76	5.80	Примеры
интерес	увеличиваться	15	19321	8491	7.17	76.91	8.95	3.76	5.80	Примеры
интерес	вспыхнуть	17	19321	12289	7.17	79.12	8.96	3.97	5.96	Примеры
интерес	нарастать	13	19321	5004	7.16	76.45	9.05	3.53	5.65	Примеры
интерес	блюсти	11	19321	1455	7.15	87.96	9.78	3.29	5.68	Примеры
интерес	увеличить	16	19321	10979	7.15	76.07	8.89	3.86	5.86	Примеры
интерес	ослабевать	11	19321	2072	7.12	80.22	9.43	3.28	5.57	Примеры
интерес	вырасти	23	19321	25583	7.12	88.14	9.13	4.52	6.42	Примеры
интерес	соблюсти	11	19321	2203	7.11	78.88	9.37	3.28	5.55	Примеры
интерес	повышаться	11	19321	2453	7.10	76.53	9.26	3.28	5.51	Примеры
интерес	падать	28	19321	37110	7.08	98.11	9.35	4.93	6.79	Примеры
интерес	удовлетворять	13	19321	6971	7.08	68.02	8.72	3.51	5.53	Примеры
интерес	разбудить	15	19321	11322	7.07	68.56	8.66	3.72	5.68	Примеры
интерес	связать	43	19321	71808	7.03	132.34	9.97	5.99	7.73	Примеры
интерес	усиливаться	12	19321	6446	7.02	62.75	8.56	3.37	5.37	Примеры
интерес	сосредоточиться	11	19321	4376	7.02	63.98	8.68	3.25	5.31	Примеры
интерес	усилиться	11	19321	4566	7.01	63.06	8.64	3.25	5.30	Примеры
интерес	выразить	21	19321	26379	7.01	75.68	8.83	4.29	6.15	Примеры
интерес	обнаруживать	13	19321	9368	6.99	60.58	8.42	3.47	5.41	Примеры
интерес	внушить	11	19321	4996	6.99	61.12	8.55	3.24	5.26	Примеры
интерес	наблюдать	28	19321	43867	6.97	89.43	9.18	4.86	6.68	Примеры
интерес	находить	31	19321	51546	6.96	95.63	9.32	5.09	6.89	Примеры
интерес	внушать	12	19321	8136	6.96	57.33	8.32	3.34	5.27	Примеры
интерес	породить	11	19321	5861	6.96	57.69	8.39	3.23	5.20	Примеры


федерация	гарантировать	5	995	6281	7.41	47.09	8.92	2.23	4.46	Примеры
федерация	образовать	7	995	11423	7.21	62.28	9.33	2.63	4.96	Примеры
федерация	являться	41	995	136566	6.57	308.05	12.15	6.35	8.78	Примеры
федерация	выступить	6	995	25042	6.32	42.19	8.09	2.42	4.43	Примеры
федерация	выпустить	5	995	22977	6.22	34.20	7.62	2.21	4.10	Примеры
федерация	создать	13	995	67035	6.13	86.07	9.42	3.56	5.79	Примеры
федерация	участвовать	6	995	30659	6.12	39.79	7.88	2.42	4.36	Примеры
федерация	объявить	6	995	42986	5.79	35.80	7.54	2.40	4.26	Примеры
федерация	состоять	9	995	65943	5.78	53.33	8.33	2.94	4.95	Примеры
федерация	выступать	5	995	37012	5.76	29.51	7.15	2.19	3.96	Примеры
федерация	существовать	7	995	90801	5.21	33.68	7.26	2.55	4.31	Примеры
федерация	принимать	6	995	87520	5.09	27.50	6.83	2.35	4.01	Примеры
федерация	представлять	5	995	82143	4.97	21.77	6.35	2.14	3.69	Примеры
федерация	решить	7	995	125946	4.89	29.28	6.93	2.52	4.18	Примеры
федерация	считать	7	995	142195	4.77	27.67	6.81	2.50	4.13	Примеры
федерация	принять	7	995	145980	4.74	27.32	6.78	2.50	4.12	Примеры
федерация	находиться	6	995	138533	4.64	22.26	6.37	2.30	3.83	Примеры
федерация	оставаться	5	995	122884	4.58	17.96	5.95	2.09	3.53	Примеры
федерация	иметь	12	995	394157	4.29	36.74	7.41	3.16	4.84	Примеры
федерация	мочь	21	995	1137059	3.79	45.80	8.03	3.92	5.61	Примеры
федерация	бы	9	995	756419	3.35	13.05	5.89	2.33	3.71	Примеры
федерация	стать	6	995	554259	3.26	7.82	4.99	1.85	3.04	Примеры
федерация	быть	52	995	4841784	3.25	68.57	9.30	5.43	7.10	Примеры
федерация	сказать	6	995	920103	2.75	3.68	4.48	1.45	2.55	Примеры


правило	подтверждать	154	22075	12673	9.27	1337.59	15.40	12.35	13.79	Примеры
правило	соблюдать	125	22075	8471	9.19	1134.21	15.18	11.14	13.00	Примеры
правило	нарушить	98	22075	11387	8.86	783.37	14.15	9.83	11.80	Примеры
правило	применять	91	22075	18413	8.60	627.02	13.45	9.43	11.26	Примеры
правило	выполнять	93	22075	23155	8.51	602.65	13.29	9.50	11.24	Примеры
правило	гласить	51	22075	4726	8.43	430.61	13.07	7.10	9.64	Примеры
правило	нарушать	62	22075	10641	8.42	447.36	12.85	7.79	10.01	Примеры
правило	распространяться	58	22075	8581	8.42	435.61	12.86	7.55	9.85	Примеры
правило	действовать	164	22075	68675	8.38	895.72	13.90	12.49	13.18	Примеры
правило	превышать	59	22075	11002	8.36	416.00	12.67	7.60	9.81	Примеры
правило	использовать	142	22075	62125	8.31	763.28	13.57	11.61	12.55	Примеры
правило	устанавливать	58	22075	12497	8.30	392.34	12.49	7.52	9.69	Примеры
правило	сопровождаться	44	22075	6316	8.22	333.08	12.34	6.58	9.01	Примеры
правило	удаваться	58	22075	17055	8.18	356.73	12.18	7.48	9.55	Примеры
правило	установить	102	22075	47920	8.16	533.94	12.84	9.82	11.23	Примеры
правило	существовать	163	22075	90801	8.15	799.75	13.60	12.35	12.96	Примеры
правило	ввести	64	22075	22821	8.14	369.40	12.18	7.83	9.77	Примеры
правило	заканчиваться	41	22075	7321	8.12	292.58	11.98	6.34	8.71	Примеры
правило	осуществлять	55	22075	17736	8.11	328.29	11.98	7.28	9.33	Примеры
правило	сформулировать	36	22075	5424	8.05	269.04	11.89	5.95	8.41	Примеры
правило	включать	49	22075	15795	8.04	292.50	11.75	6.87	8.98	Примеры
правило	усвоить	35	22075	5849	8.01	254.36	11.73	5.86	8.29	Примеры
правило	оказываться	88	22075	50368	7.98	426.87	12.34	9.06	10.58	Примеры
правило	являться	178	22075	136566	7.90	763.79	13.46	12.74	13.09	Примеры
правило	отсутствовать	38	22075	11981	7.89	228.47	11.26	6.05	8.25	Примеры
правило	принять	184	22075	145980	7.88	777.81	13.49	12.93	13.21	Примеры
правило	происходить	120	22075	88335	7.87	524.13	12.71	10.48	11.54	Примеры
правило	возникать	61	22075	34245	7.87	298.11	11.63	7.55	9.37	Примеры
правило	приводить	62	22075	39130	7.80	288.98	11.55	7.58	9.36	Примеры
правило	содержать	49	22075	26337	7.80	243.57	11.24	6.78	8.73	Примеры
правило	располагаться	29	22075	8263	7.74	180.13	10.82	5.29	7.57	Примеры
правило	принимать	104	22075	87520	7.73	427.61	12.29	9.69	10.92	Примеры
правило	состоять	83	22075	65943	7.73	350.29	11.90	8.68	10.16	Примеры
правило	производить	64	22075	47203	7.71	279.15	11.45	7.65	9.36	Примеры
правило	проводить	77	22075	61935	7.70	323.14	11.74	8.36	9.90	Примеры
правило	связать	86	22075	71808	7.70	354.82	11.92	8.82	10.25	Примеры
правило	совершать	38	22075	19933	7.69	190.67	10.75	5.97	8.01	Примеры
правило	наблюдать	59	22075	43867	7.67	256.42	11.28	7.34	9.10	Примеры
правило	иметь	370	22075	394157	7.67	1360.40	14.59	18.03	16.22	Примеры
правило	совпадать	27	22075	8618	7.66	161.67	10.56	5.10	7.34	Примеры
правило	бывать	139	22075	136816	7.65	530.46	12.72	11.11	11.88	Примеры
правило	положить	78	22075	68717	7.63	313.83	11.67	8.37	9.89	Примеры
правило	начинаться	53	22075	40019	7.63	228.76	11.05	6.96	8.77	Примеры
правило	ограничиваться	24	22075	6130	7.62	154.24	10.55	4.83	7.14	Примеры
правило	составлять	70	22075	60505	7.62	284.16	11.47	7.94	9.54	Примеры
правило	исполнять	38	22075	22869	7.62	180.57	10.61	5.95	7.94	Примеры
правило	носить	57	22075	46232	7.60	238.25	11.13	7.19	8.94	Примеры
правило	обладать	44	22075	30952	7.60	195.87	10.75	6.36	8.27	Примеры
правило	определять	49	22075	36998	7.60	211.49	10.90	6.69	8.54	Примеры
правило	выбирать	34	22075	19897	7.57	163.39	10.42	5.63	7.66	Примеры
правило	предпочитать	28	22075	12906	7.56	147.52	10.27	5.15	7.27	Примеры
правило	относиться	66	22075	60886	7.56	259.76	11.29	7.68	9.31	Примеры
правило	выступать	47	22075	37012	7.56	199.08	10.77	6.54	8.39	Примеры
правило	взять	193	22075	226399	7.53	673.46	13.20	12.93	13.06	Примеры
правило	назначать	24	22075	9009	7.53	136.07	10.17	4.79	6.98	Примеры
правило	установиться	21	22075	5447	7.51	134.32	10.27	4.51	6.81	Примеры
правило	сохраняться	22	22075	7023	7.51	131.72	10.15	4.60	6.84	Примеры
правило	допускать	32	22075	20260	7.51	148.92	10.22	5.45	7.46	Примеры
правило	формулировать	19	22075	3180	7.50	138.01	10.51	4.32	6.73	Примеры
правило	представлять	74	22075	82143	7.44	265.50	11.33	8.04	9.55	Примеры
правило	предоставлять	23	22075	10626	7.43	121.07	9.87	4.67	6.79	Примеры
правило	следовать	90	22075	108251	7.42	309.49	11.65	8.81	10.13	Примеры
правило	вести	100	22075	125169	7.40	336.52	11.82	9.26	10.46	Примеры
правило	работать	130	22075	172071	7.38	424.19	12.29	10.51	11.36	Примеры
правило	предлагать	46	22075	46799	7.38	172.51	10.47	6.38	8.17	Примеры
правило	вызывать	45	22075	45671	7.38	168.96	10.43	6.31	8.11	Примеры
правило	создавать	38	22075	35314	7.37	148.99	10.18	5.83	7.70	Примеры
правило	применить	19	22075	7062	7.36	108.08	9.71	4.26	6.43	Примеры
правило	отменить	20	22075	9023	7.34	106.20	9.62	4.35	6.47	Примеры
правило	требовать	66	22075	80812	7.34	224.71	11.01	7.54	9.11	Примеры
правило	занимать	41	22075	42134	7.34	152.98	10.23	6.02	7.84	Примеры
правило	вывести	28	22075	21776	7.34	119.25	9.75	5.05	7.02	Примеры
правило	предписывать	16	22075	2995	7.34	112.66	10.05	3.96	6.31	Примеры
правило	нарушаться	15	22075	1486	7.33	124.62	10.56	3.85	6.38	Примеры
правило	входить	48	22075	53876	7.33	171.17	10.46	6.47	8.23	Примеры
правило	проходить	57	22075	68443	7.32	196.12	10.73	7.02	8.68	Примеры
правило	ограничивать	17	22075	5156	7.31	103.49	9.69	4.05	6.26	Примеры
правило	кончаться	21	22075	11794	7.31	102.58	9.50	4.43	6.49	Примеры
правило	соблюсти	15	22075	2203	7.30	112.85	10.17	3.84	6.25	Примеры
правило	достигать	25	22075	18392	7.30	109.12	9.58	4.78	6.77	Примеры
правило	забывать	29	22075	25086	7.30	117.63	9.71	5.11	7.04	Примеры
правило	оставлять	34	22075	33360	7.30	129.81	9.90	5.49	7.38	Примеры
правило	сводиться	18	22075	7370	7.29	98.99	9.50	4.14	6.27	Примеры
правило	попадать	24	22075	17471	7.29	105.24	9.50	4.69	6.68	Примеры
правило	запомнить	21	22075	12774	7.28	99.34	9.42	4.42	6.45	Примеры
правило	содержаться	19	22075	10462	7.25	93.53	9.32	4.22	6.27	Примеры
правило	отличаться	33	22075	34668	7.24	121.75	9.77	5.39	7.26	Примеры
правило	предшествовать	18	22075	9172	7.23	91.32	9.29	4.12	6.18	Примеры
правило	проявляться	18	22075	9215	7.23	91.15	9.28	4.11	6.18	Примеры
правило	оставаться	83	22075	122884	7.23	253.60	11.28	8.32	9.68	Примеры
правило	обнаруживать	18	22075	9368	7.23	90.58	9.26	4.11	6.17	Примеры
правило	избегать	18	22075	9584	7.22	89.78	9.24	4.11	6.16	Примеры
правило	поставить	68	22075	97901	7.22	211.21	10.91	7.55	9.07	Примеры
правило	основываться	15	22075	4462	7.21	91.89	9.46	3.81	6.00	Примеры
правило	получать	50	22075	67282	7.20	161.47	10.36	6.51	8.21	Примеры
правило	запрещать	17	22075	8341	7.20	87.49	9.21	4.00	6.07	Примеры
правило	ставить	42	22075	53076	7.20	140.50	10.07	6.00	7.77	Примеры
правило	появляться	31	22075	34489	7.18	111.04	9.59	5.20	7.06	Примеры
правило	прочитать	28	22075	29185	7.18	103.71	9.45	4.97	6.85	Примеры
